Entity,Code,Year,Annual CO₂ emissions (per capita)
Portugal,PRT,1942,0.3872935
Portugal,PRT,1943,0.37292972
Portugal,PRT,1944,0.40758875
Portugal,PRT,1945,0.41510546
Portugal,PRT,1946,0.47931102
Portugal,PRT,1947,0.67639756
Portugal,PRT,1948,0.6349503
Portugal,PRT,1949,0.66131175
Portugal,PRT,1950,0.66749316
Portugal,PRT,1951,0.6366939
Portugal,PRT,1952,0.62768227
Portugal,PRT,1953,0.6915458
Portugal,PRT,1954,0.67171526
Portugal,PRT,1955,0.745506
Portugal,PRT,1956,0.822624
Portugal,PRT,1957,0.88957316
Portugal,PRT,1958,0.85857713
Portugal,PRT,1959,0.9017019
Portugal,PRT,1960,0.92468673
Portugal,PRT,1961,1.0203565
Portugal,PRT,1962,1.0431707
Portugal,PRT,1963,1.1239239
Portugal,PRT,1964,1.2360169
Portugal,PRT,1965,1.3015325
Portugal,PRT,1966,1.3325038
Portugal,PRT,1967,1.3991308
Portugal,PRT,1968,1.4727997
Portugal,PRT,1969,1.6642947
Portugal,PRT,1970,1.7546219
Portugal,PRT,1971,1.8821514
Portugal,PRT,1972,2.0725417
Portugal,PRT,1973,2.2265189
Portugal,PRT,1974,2.2737682
Portugal,PRT,1975,2.3118434
Portugal,PRT,1976,2.3928494
Portugal,PRT,1977,2.3897843
Portugal,PRT,1978,2.3579197
Portugal,PRT,1979,2.5660903
Portugal,PRT,1980,2.7361073
Portugal,PRT,1981,2.7392886
Portugal,PRT,1982,2.9279716
Portugal,PRT,1983,3.007054
Portugal,PRT,1984,2.8866506
Portugal,PRT,1985,2.7138107
Portugal,PRT,1986,3.0187848
Portugal,PRT,1987,3.1135423
Portugal,PRT,1988,3.249182
Portugal,PRT,1989,4.073945
Portugal,PRT,1990,4.529181
Portugal,PRT,1991,4.7205753
Portugal,PRT,1992,5.1078506
Portugal,PRT,1993,4.9522715
Portugal,PRT,1994,5.017036
Portugal,PRT,1995,5.424642
Portugal,PRT,1996,5.1365
Portugal,PRT,1997,5.398959
Portugal,PRT,1998,5.8203225
Portugal,PRT,1999,6.5373993
Portugal,PRT,2000,6.3768463
Portugal,PRT,2001,6.289853
Portugal,PRT,2002,6.6766267
Portugal,PRT,2003,6.1621084
Portugal,PRT,2004,6.4167027
Portugal,PRT,2005,6.6250978
Portugal,PRT,2006,6.157459
Portugal,PRT,2007,5.9095283
Portugal,PRT,2008,5.680654
Portugal,PRT,2009,5.4013443
Portugal,PRT,2010,5.0056057
Portugal,PRT,2011,4.9032145
Portugal,PRT,2012,4.7480807
Portugal,PRT,2013,4.602543
Portugal,PRT,2014,4.6064634
Portugal,PRT,2015,5.042749
Portugal,PRT,2016,4.881782
Portugal,PRT,2017,5.3562975
Portugal,PRT,2018,5.000966
Portugal,PRT,2019,4.6277156
Portugal,PRT,2020,4.0589566
Portugal,PRT,2021,3.9647021
Puerto Rico,PRI,1920,0.14529002
Qatar,QAT,1949,10.722724
Qatar,QAT,1950,14.469108
Qatar,QAT,1951,15.464225
Qatar,QAT,1952,7.4810076
Qatar,QAT,1953,13.661447
Qatar,QAT,1954,21.936163
Qatar,QAT,1955,14.559956
Qatar,QAT,1956,17.005178
Qatar,QAT,1957,10.079617
Qatar,QAT,1958,5.223579
Qatar,QAT,1959,5.3893447
Qatar,QAT,1960,4.830852
Qatar,QAT,1961,4.0172434
Qatar,QAT,1962,4.2209177
Qatar,QAT,1963,120.331474
Qatar,QAT,1964,108.94074
Qatar,QAT,1965,96.93989
Qatar,QAT,1966,85.792
Qatar,QAT,1967,80.9763
Qatar,QAT,1968,76.04863
Qatar,QAT,1969,68.56196
Qatar,QAT,1970,64.06982
Qatar,QAT,1971,68.69528
Qatar,QAT,1972,72.63455
Qatar,QAT,1973,76.07859
Qatar,QAT,1974,58.437443
Qatar,QAT,1975,56.12486
Qatar,QAT,1976,49.168724
Qatar,QAT,1977,43.64603
Qatar,QAT,1978,43.17668
Qatar,QAT,1979,55.08231
Qatar,QAT,1980,47.148193
Qatar,QAT,1981,43.542355
Qatar,QAT,1982,39.45618
Qatar,QAT,1983,34.02084
Qatar,QAT,1984,35.313297
Qatar,QAT,1985,33.830147
Qatar,QAT,1986,34.699615
Qatar,QAT,1987,28.863712
Qatar,QAT,1988,28.866888
Qatar,QAT,1989,33.478413
Qatar,QAT,1990,25.835598
Qatar,QAT,1991,38.07375
Qatar,QAT,1992,56.8224
Qatar,QAT,1993,63.12993
Qatar,QAT,1994,60.52576
Qatar,QAT,1995,60.756794
Qatar,QAT,1996,59.833256
Qatar,QAT,1997,66.817245
Qatar,QAT,1998,54.598145
Qatar,QAT,1999,50.146774
Qatar,QAT,2000,52.65404
Qatar,QAT,2001,60.711845
Qatar,QAT,2002,57.07081
Qatar,QAT,2003,55.175045
Qatar,QAT,2004,54.902435
Qatar,QAT,2005,59.7255
Qatar,QAT,2006,62.258972
Qatar,QAT,2007,51.059654
Qatar,QAT,2008,44.49021
Qatar,QAT,2009,42.599243
Qatar,QAT,2010,41.972393
Qatar,QAT,2011,44.14631
Qatar,QAT,2012,49.23347
Qatar,QAT,2013,41.262188
Qatar,QAT,2014,41.34114
Qatar,QAT,2015,37.823303
Qatar,QAT,2016,33.73363
Qatar,QAT,2017,36.942753
Qatar,QAT,2018,34.420223
Qatar,QAT,2019,36.03262
Qatar,QAT,2020,33.640438
Qatar,QAT,2021,35.587307
Reunion,REU,1750,0
Reunion,REU,1760,0
Reunion,REU,1770,0
Reunion,REU,1780,0
Reunion,REU,1790,0
Reunion,REU,1800,0
Reunion,REU,1810,0
Reunion,REU,1820,0
Reunion,REU,1830,0
Reunion,REU,1840,0
Reunion,REU,1850,0
Reunion,REU,1860,0
Reunion,REU,1870,0
Reunion,REU,1880,0
Reunion,REU,1890,0
Reunion,REU,1900,0
Reunion,REU,1910,0
Reunion,REU,1920,0
Reunion,REU,1930,0
Reunion,REU,1940,0
Reunion,REU,1950,0.10287594
Reunion,REU,1951,0.1132739
Reunion,REU,1952,0.12278958
Reunion,REU,1953,0.07889014
Reunion,REU,1954,0.12655649
Reunion,REU,1955,0.13373417
Reunion,REU,1956,0.15192409
Reunion,REU,1957,0.17978796
Reunion,REU,1958,0.1837545
Reunion,REU,1959,0.19764078
Reunion,REU,1960,0.20021804
Reunion,REU,1961,0.22201438
Reunion,REU,1962,0.23348346
Reunion,REU,1963,0.28081417
Reunion,REU,1964,0.29897067
Reunion,REU,1965,0.3512968
Reunion,REU,1966,0.4109927
Reunion,REU,1967,0.4768981
Reunion,REU,1968,0.47534716
Reunion,REU,1969,0.48125094
Reunion,REU,1970,0.6726
Reunion,REU,1971,0.6824221
Reunion,REU,1972,0.7072813
Reunion,REU,1973,0.76866674
Reunion,REU,1974,0.8363371
Reunion,REU,1975,0.9380404
Reunion,REU,1976,1.2049497
Reunion,REU,1977,1.2230031
Reunion,REU,1978,1.3363031
Reunion,REU,1979,1.6823453
Reunion,REU,1980,1.4744279
Reunion,REU,1981,1.4021019
Reunion,REU,1982,1.5237182
Reunion,REU,1983,1.5619751
Reunion,REU,1984,1.695396
Reunion,REU,1985,1.6568065
Reunion,REU,1986,1.7635572
Reunion,REU,1987,1.884183
Reunion,REU,1988,2.1210258
Reunion,REU,1989,2.1492298
Reunion,REU,1990,1.9125524
Reunion,REU,1991,2.4668996
Reunion,REU,1992,2.6113312
Reunion,REU,1993,2.5589495
Reunion,REU,1994,2.6525276
Reunion,REU,1995,2.8924563
Reunion,REU,1996,3.1357431
Reunion,REU,1997,3.4672937
Reunion,REU,1998,3.5087893
Reunion,REU,1999,3.8115468
Reunion,REU,2000,4.1159797
Reunion,REU,2001,4.197529
Reunion,REU,2002,4.165828
Reunion,REU,2003,3.8750613
Reunion,REU,2004,3.992107
Reunion,REU,2005,4.444582
Reunion,REU,2006,4.641279
Reunion,REU,2007,4.785484
Reunion,REU,2008,4.902114
Reunion,REU,2009,4.929796
Reunion,REU,2010,5.0426593
Reunion,REU,2011,5.000588
Reunion,REU,2012,4.9232907
Reunion,REU,2013,4.810428
Reunion,REU,2014,4.7487235
Reunion,REU,2015,4.7820597
Reunion,REU,2016,4.8693132
Reunion,REU,2017,4.773148
Reunion,REU,2018,4.7029543
Reunion,REU,2019,4.776165
Reunion,REU,2020,4.283602
Reunion,REU,2021,4.2467885
Romania,ROU,1858,0.00043400927
Romania,ROU,1859,0.00043110276
Romania,ROU,1860,0.00042821572
Romania,ROU,1861,0.0008506961
Romania,ROU,1862,0.0012674987
Romania,ROU,1863,0.0012590106
Romania,ROU,1864,0.001667439
Romania,ROU,1865,0.0016562726
Romania,ROU,1866,0.0020564764
Romania,ROU,1867,0.0024512457
Romania,ROU,1868,0.0028406356
Romania,ROU,1869,0.0028220473
Romania,ROU,1870,0.0040057274
Romania,ROU,1871,0.0043788007
Romania,ROU,1872,0.0043521295
Romania,ROU,1873,0.0047195666
Romania,ROU,1874,0.0046915235
Romania,ROU,1875,0.0050522843
Romania,ROU,1876,0.0050222646
Romania,ROU,1877,0.004992423
Romania,ROU,1878,0.0049627596
Romania,ROU,1879,0.0049332716
Romania,ROU,1880,0.004903959
Romania,ROU,1881,0.005249808
Romania,ROU,1882,0.02273825
Romania,ROU,1883,0.04113032
Romania,ROU,1884,0.04751609
Romania,ROU,1885,0.04503685
Romania,ROU,1886,0.048045054
Romania,ROU,1887,0.052101377
Romania,ROU,1888,0.061862443
Romania,ROU,1889,0.06292813
Romania,ROU,1890,0.07820055
Romania,ROU,1891,0.10778622
Romania,ROU,1892,0.10084232
Romania,ROU,1893,0.10830318
Romania,ROU,1894,0.098654404
Romania,ROU,1895,0.101546295
Romania,ROU,1896,0.10474546
Romania,ROU,1897,0.12088078
Romania,ROU,1898,0.1585585
Romania,ROU,1899,0.14848879
Romania,ROU,1900,0.113338254
Romania,ROU,1901,0.14488362
Romania,ROU,1902,0.14352992
Romania,ROU,1903,0.16544726
Romania,ROU,1904,0.19452694
Romania,ROU,1905,0.23481101
Romania,ROU,1906,0.31526062
Romania,ROU,1907,0.3964195
Romania,ROU,1908,0.37862143
Romania,ROU,1909,0.41663274
Romania,ROU,1910,0.41072762
Romania,ROU,1911,0.4896886
Romania,ROU,1912,0.50760263
Romania,ROU,1913,0.5879768
Romania,ROU,1914,0.4847642
Romania,ROU,1915,0.42941982
Romania,ROU,1916,0.24924982
Romania,ROU,1917,0.20824389
Romania,ROU,1918,0.26306698
Romania,ROU,1919,0.38266733
Romania,ROU,1920,0.4464859
Romania,ROU,1921,0.47698367
Romania,ROU,1922,0.56891817
Romania,ROU,1923,0.66603506
Romania,ROU,1924,0.77575874
Romania,ROU,1925,0.89556116
Romania,ROU,1926,1.0940768
Romania,ROU,1927,1.2000706
Romania,ROU,1928,1.3413637
Romania,ROU,1929,1.4845871
Romania,ROU,1930,1.662391
Romania,ROU,1931,1.8258135
Romania,ROU,1932,1.9091378
Romania,ROU,1933,1.8835157
Romania,ROU,1934,2.1578918
Romania,ROU,1935,2.1239898
Romania,ROU,1936,2.207203
Romania,ROU,1937,1.8727843
Romania,ROU,1938,1.736991
Romania,ROU,1939,1.621755
Romania,ROU,1940,1.5295006
Romania,ROU,1941,1.4311765
Romania,ROU,1942,1.4961313
Romania,ROU,1943,1.3937252
Romania,ROU,1944,0.94694096
Romania,ROU,1945,1.1859218
Romania,ROU,1946,1.0928327
Romania,ROU,1947,1.0203183
Romania,ROU,1948,1.4552878
Romania,ROU,1949,1.432692
Romania,ROU,1950,1.1844456
Romania,ROU,1951,1.354584
Romania,ROU,1952,1.5824984
Romania,ROU,1953,1.7972428
Romania,ROU,1954,1.9421763
Romania,ROU,1955,2.1072354
Romania,ROU,1956,2.308077
Romania,ROU,1957,2.5680683
Romania,ROU,1958,2.7525988
Romania,ROU,1959,2.770037
Romania,ROU,1960,2.8927348
Romania,ROU,1961,2.9918027
Romania,ROU,1962,3.3996632
Romania,ROU,1963,3.6758354
Romania,ROU,1964,3.7894168
Romania,ROU,1965,4.113439
Romania,ROU,1966,4.3748264
Romania,ROU,1967,4.7563663
Romania,ROU,1968,5.128252
Romania,ROU,1969,5.657925
Romania,ROU,1970,6.0223746
Romania,ROU,1971,6.238766
Romania,ROU,1972,6.488718
Romania,ROU,1973,7.0178037
Romania,ROU,1974,7.215066
Romania,ROU,1975,7.653629
Romania,ROU,1976,8.134028
Romania,ROU,1977,8.214363
Romania,ROU,1978,8.860061
Romania,ROU,1979,8.897015
Romania,ROU,1980,8.867664
Romania,ROU,1981,8.891759
Romania,ROU,1982,8.746975
Romania,ROU,1983,8.93227
Romania,ROU,1984,8.404911
Romania,ROU,1985,8.608381
Romania,ROU,1986,8.927192
Romania,ROU,1987,9.3419895
Romania,ROU,1988,9.341116
Romania,ROU,1989,9.373315
Romania,ROU,1990,7.595993
Romania,ROU,1991,6.2127767
Romania,ROU,1992,5.767735
Romania,ROU,1993,5.381586
Romania,ROU,1994,5.3260074
Romania,ROU,1995,5.5732417
Romania,ROU,1996,5.751464
Romania,ROU,1997,5.2922945
Romania,ROU,1998,4.710877
Romania,ROU,1999,4.0091248
Romania,ROU,2000,4.227591
Romania,ROU,2001,4.5028343
Romania,ROU,2002,4.5423007
Romania,ROU,2003,4.787612
Romania,ROU,2004,4.79629
Romania,ROU,2005,4.752538
Romania,ROU,2006,4.9346356
Romania,ROU,2007,5.200805
Romania,ROU,2008,5.1390567
Romania,ROU,2009,4.251006
Romania,ROU,2010,4.161877
Romania,ROU,2011,4.537744
Romania,ROU,2012,4.4812403
Romania,ROU,2013,3.9333878
Romania,ROU,2014,3.9234908
Romania,ROU,2015,3.9182136
Romania,ROU,2016,3.8898997
Romania,ROU,2017,4.06333
Romania,ROU,2018,4.10655
Romania,ROU,2019,3.9453893
Romania,ROU,2020,3.8132834
Romania,ROU,2021,4.104127
Russia,RUS,1830,0.00032591255
Russia,RUS,1831,0.00038752225
Russia,RUS,1832,0.0002559747
Russia,RUS,1833,0.00031704767
Russia,RUS,1850,0.0016813207
Russia,RUS,1855,0.004871987
Russia,RUS,1858,0.006657723
Russia,RUS,1859,0.006997395
Russia,RUS,1860,0.009162997
Russia,RUS,1861,0.011534294
Russia,RUS,1862,0.01031137
Russia,RUS,1863,0.010700193
Russia,RUS,1864,0.011893105
Russia,RUS,1865,0.011264978
Russia,RUS,1866,0.03527186
Russia,RUS,1867,0.04011243
Russia,RUS,1868,0.033071212
Russia,RUS,1869,0.044457186
Russia,RUS,1870,0.047809638
Russia,RUS,1871,0.064034075
Russia,RUS,1872,0.06514517
Russia,RUS,1873,0.06059054
Russia,RUS,1874,0.07288128
Russia,RUS,1875,0.083127454
Russia,RUS,1876,0.10227349
Russia,RUS,1877,0.10343148
Russia,RUS,1878,0.13395327
Russia,RUS,1879,0.13620634
Russia,RUS,1880,0.1583398
Russia,RUS,1881,0.16526866
Russia,RUS,1882,0.17250606
Russia,RUS,1883,0.19456911
Russia,RUS,1884,0.19576181
Russia,RUS,1885,0.21130157
Russia,RUS,1886,0.2147571
Russia,RUS,1887,0.22519578
Russia,RUS,1888,0.23277478
Russia,RUS,1889,0.24911582
Russia,RUS,1890,0.27956846
Russia,RUS,1891,0.30503446
Russia,RUS,1892,0.31996745
Russia,RUS,1893,0.37164924
Russia,RUS,1894,0.3751009
Russia,RUS,1895,0.42710707
Russia,RUS,1896,0.43086484
Russia,RUS,1897,0.4936679
Russia,RUS,1898,0.54866314
Russia,RUS,1899,0.630744
Russia,RUS,1900,0.7080547
Russia,RUS,1901,0.7203504
Russia,RUS,1902,0.6894569
Russia,RUS,1903,0.6683257
Russia,RUS,1904,0.7368494
Russia,RUS,1905,0.6517867
Russia,RUS,1906,0.7367214
Russia,RUS,1907,0.8177378
Russia,RUS,1908,0.8153195
Russia,RUS,1909,0.85289115
Russia,RUS,1910,0.82887
Russia,RUS,1911,0.851927
Russia,RUS,1912,0.9563242
Russia,RUS,1913,1.0294845
Russia,RUS,1914,0.920737
Russia,RUS,1915,0.8374762
Russia,RUS,1916,0.8845396
Russia,RUS,1917,0.80670905
Russia,RUS,1918,0.31877592
Russia,RUS,1919,0.26979086
Russia,RUS,1920,0.2437654
Russia,RUS,1921,0.2619407
Russia,RUS,1922,0.31653002
Russia,RUS,1923,0.34645486
Russia,RUS,1924,0.40899178
Russia,RUS,1925,0.39997503
Russia,RUS,1926,0.5742215
Russia,RUS,1927,0.7073793
Russia,RUS,1928,0.77865237
Russia,RUS,1929,0.83087283
Russia,RUS,1930,1.1191744
Russia,RUS,1931,1.3322364
Russia,RUS,1932,1.4873084
Russia,RUS,1933,1.6470103
Russia,RUS,1934,1.9740299
Russia,RUS,1935,2.2140436
Russia,RUS,1936,2.515591
Russia,RUS,1937,2.5487614
Russia,RUS,1938,2.6654797
Russia,RUS,1939,2.6734815
Russia,RUS,1940,3.1758204
Russia,RUS,1941,2.7645116
Russia,RUS,1942,1.4891893
Russia,RUS,1943,1.5399832
Russia,RUS,1944,2.2128272
Russia,RUS,1945,2.3212857
Russia,RUS,1946,2.5848415
Russia,RUS,1947,3.0840807
Russia,RUS,1948,3.2517314
Russia,RUS,1949,3.6625738
Russia,RUS,1950,4.0459523
Russia,RUS,1951,4.3187337
Russia,RUS,1952,4.553073
Russia,RUS,1953,4.7405806
Russia,RUS,1954,5.0955267
Russia,RUS,1955,5.686674
Russia,RUS,1956,6.1347456
Russia,RUS,1957,6.6074286
Russia,RUS,1958,6.944634
Russia,RUS,1959,7.1960287
Russia,RUS,1960,7.3883486
Russia,RUS,1961,7.514388
Russia,RUS,1962,7.7901855
Russia,RUS,1963,8.26633
Russia,RUS,1964,8.709673
Russia,RUS,1965,9.165809
Russia,RUS,1966,9.611624
Russia,RUS,1967,9.986251
Russia,RUS,1968,10.21026
Russia,RUS,1969,10.578537
Russia,RUS,1970,11.074223
Russia,RUS,1971,11.695676
Russia,RUS,1972,12.23637
Russia,RUS,1973,12.6822195
Russia,RUS,1974,13.088042
Russia,RUS,1975,13.667861
Russia,RUS,1976,14.097084
Russia,RUS,1977,14.4748
Russia,RUS,1978,14.868151
Russia,RUS,1979,14.898669
Russia,RUS,1980,15.401191
Russia,RUS,1981,15.026922
Russia,RUS,1982,15.217704
Russia,RUS,1983,15.323307
Russia,RUS,1984,15.346234
Russia,RUS,1985,16.43416
Russia,RUS,1986,16.305872
Russia,RUS,1987,16.226122
Russia,RUS,1988,16.638233
Russia,RUS,1989,16.321436
Russia,RUS,1990,17.126806
Russia,RUS,1991,16.203733
Russia,RUS,1992,13.216354
Russia,RUS,1993,12.531723
Russia,RUS,1994,11.065991
Russia,RUS,1995,10.897812
Russia,RUS,1996,10.700508
Russia,RUS,1997,10.015
Russia,RUS,1998,9.917492
Russia,RUS,1999,10.134327
Russia,RUS,2000,10.066303
Russia,RUS,2001,10.358041
Russia,RUS,2002,10.340811
Russia,RUS,2003,10.59212
Russia,RUS,2004,10.680394
Russia,RUS,2005,10.842018
Russia,RUS,2006,11.289669
Russia,RUS,2007,11.309478
Russia,RUS,2008,11.5103
Russia,RUS,2009,10.752071
Russia,RUS,2010,11.352681
Russia,RUS,2011,11.713346
Russia,RUS,2012,11.798259
Russia,RUS,2013,11.341706
Russia,RUS,2014,11.3086
Russia,RUS,2015,11.265164
Russia,RUS,2016,11.196788
Russia,RUS,2017,11.372466
Russia,RUS,2018,11.674742
Russia,RUS,2019,11.612027
Russia,RUS,2020,11.154039
Russia,RUS,2021,12.09865
Rwanda,RWA,1950,0.007823695
Rwanda,RWA,1951,0.0075664353
Rwanda,RWA,1952,0.01359459
Rwanda,RWA,1953,0.012145315
Rwanda,RWA,1954,0.0048993435
Rwanda,RWA,1955,0.0056924615
Rwanda,RWA,1956,0.0064310594
Rwanda,RWA,1957,0.007118108
Rwanda,RWA,1958,0.006896352
Rwanda,RWA,1959,0.025911607
Rwanda,RWA,1960,0.023540458
Rwanda,RWA,1961,0.030031217
Rwanda,RWA,1962,0.026991839
Rwanda,RWA,1963,0.02640667
Rwanda,RWA,1964,0.011226715
Rwanda,RWA,1965,0.0142242825
Rwanda,RWA,1966,0.012766466
Rwanda,RWA,1967,0.011354957
Rwanda,RWA,1968,0.015008131
Rwanda,RWA,1969,0.015517681
Rwanda,RWA,1970,0.015045796
Rwanda,RWA,1971,0.015512247
Rwanda,RWA,1972,0.015947437
Rwanda,RWA,1973,0.016343733
Rwanda,RWA,1974,0.016706279
Rwanda,RWA,1975,0.038946267
Rwanda,RWA,1976,0.057543047
Rwanda,RWA,1977,0.055918418
Rwanda,RWA,1978,0.058809116
Rwanda,RWA,1979,0.058486808
Rwanda,RWA,1980,0.09426136
Rwanda,RWA,1981,0.11041869
Rwanda,RWA,1982,0.107594885
Rwanda,RWA,1983,0.1188109
Rwanda,RWA,1984,0.104655705
Rwanda,RWA,1985,0.09822498
Rwanda,RWA,1986,0.09191277
Rwanda,RWA,1987,0.090771064
Rwanda,RWA,1988,0.09955572
Rwanda,RWA,1989,0.09580647
Rwanda,RWA,1990,0.07156655
Rwanda,RWA,1991,0.06307187
Rwanda,RWA,1992,0.06261909
Rwanda,RWA,1993,0.06109574
Rwanda,RWA,1994,0.06863906
Rwanda,RWA,1995,0.079966456
Rwanda,RWA,1996,0.06909974
Rwanda,RWA,1997,0.062937945
Rwanda,RWA,1998,0.060839433
Rwanda,RWA,1999,0.06275231
Rwanda,RWA,2000,0.06351854
Rwanda,RWA,2001,0.06351936
Rwanda,RWA,2002,0.061974887
Rwanda,RWA,2003,0.059419166
Rwanda,RWA,2004,0.05866373
Rwanda,RWA,2005,0.056969427
Rwanda,RWA,2006,0.055492546
Rwanda,RWA,2007,0.056932367
Rwanda,RWA,2008,0.053957887
Rwanda,RWA,2009,0.055582605
Rwanda,RWA,2010,0.055620838
Rwanda,RWA,2011,0.061172936
Rwanda,RWA,2012,0.06627676
Rwanda,RWA,2013,0.070466645
Rwanda,RWA,2014,0.072758816
Rwanda,RWA,2015,0.083328016
Rwanda,RWA,2016,0.08959021
Rwanda,RWA,2017,0.095476225
Rwanda,RWA,2018,0.10224078
Rwanda,RWA,2019,0.14118028
Rwanda,RWA,2020,0.12641333
Rwanda,RWA,2021,0.13033324
Saint Helena,SHN,1968,0.6505682
Saint Helena,SHN,1981,1.1317375
Saint Helena,SHN,1982,0.5602446
Saint Helena,SHN,1983,0.55548817
Saint Helena,SHN,1984,0.55205667
Saint Helena,SHN,1985,0.54883164
Saint Helena,SHN,1986,0.5464579
Saint Helena,SHN,1987,0.5454816
Saint Helena,SHN,1988,1.0937313
Saint Helena,SHN,1989,1.0986507
Saint Helena,SHN,1990,1.1047791
Saint Helena,SHN,1991,1.1118191
Saint Helena,SHN,1992,1.1203179
Saint Helena,SHN,1993,1.6957729
Saint Helena,SHN,1994,1.7097527
Saint Helena,SHN,1995,1.7264018
Saint Helena,SHN,1996,1.7414448
Saint Helena,SHN,1997,1.7584387
Saint Helena,SHN,1998,1.7777778
Saint Helena,SHN,1999,1.797547
Saint Helena,SHN,2000,1.8174603
Saint Helena,SHN,2001,1.8408977
Saint Helena,SHN,2002,1.8709787
Saint Helena,SHN,2003,1.9046959
Saint Helena,SHN,2004,1.940678
Saint Helena,SHN,2005,1.9780457
Saint Helena,SHN,2006,2.017621
Saint Helena,SHN,2007,2.0591981
Saint Helena,SHN,2008,2.08103
Saint Helena,SHN,2009,2.0716171
Saint Helena,SHN,2010,2.0591981
Saint Helena,SHN,2011,2.0442626
Saint Helena,SHN,2012,2.0317929
Saint Helena,SHN,2013,2.018362
Saint Helena,SHN,2014,2.0058393
Saint Helena,SHN,2015,1.9913044
Saint Helena,SHN,2016,2.6488342
Saint Helena,SHN,2017,1.9909437
Saint Helena,SHN,2018,2.0007281
Saint Helena,SHN,2019,2.6793418
Saint Helena,SHN,2020,2.296806
Saint Helena,SHN,2021,2.5396094
Saint Kitts and Nevis,KNA,1981,1.2790021
Saint Kitts and Nevis,KNA,1982,1.5403588
Saint Kitts and Nevis,KNA,1983,1.2033688
Saint Kitts and Nevis,KNA,1984,1.2097542
Saint Kitts and Nevis,KNA,1985,1.2164098
Saint Kitts and Nevis,KNA,1986,1.3988069
Saint Kitts and Nevis,KNA,1987,1.3197896
Saint Kitts and Nevis,KNA,1988,1.595317
Saint Kitts and Nevis,KNA,1989,1.6079971
Saint Kitts and Nevis,KNA,1990,2.6130881
Saint Kitts and Nevis,KNA,1991,2.6195948
Saint Kitts and Nevis,KNA,1992,2.6859546
Saint Kitts and Nevis,KNA,1993,2.7389438
Saint Kitts and Nevis,KNA,1994,2.8768706
Saint Kitts and Nevis,KNA,1995,3.0120258
Saint Kitts and Nevis,KNA,1996,3.058998
Saint Kitts and Nevis,KNA,1997,3.2713537
Saint Kitts and Nevis,KNA,1998,3.3944323
Saint Kitts and Nevis,KNA,1999,3.5943995
Saint Kitts and Nevis,KNA,2000,3.785457
Saint Kitts and Nevis,KNA,2001,3.8222241
Saint Kitts and Nevis,KNA,2002,4.2744555
Saint Kitts and Nevis,KNA,2003,4.258998
Saint Kitts and Nevis,KNA,2004,4.560148
Saint Kitts and Nevis,KNA,2005,4.232033
Saint Kitts and Nevis,KNA,2006,4.2968016
Saint Kitts and Nevis,KNA,2007,4.5957737
Saint Kitts and Nevis,KNA,2008,4.5819416
Saint Kitts and Nevis,KNA,2009,4.724244
Saint Kitts and Nevis,KNA,2010,4.635139
Saint Kitts and Nevis,KNA,2011,4.848902
Saint Kitts and Nevis,KNA,2012,4.6035933
Saint Kitts and Nevis,KNA,2013,4.676501
Saint Kitts and Nevis,KNA,2014,4.8275056
Saint Kitts and Nevis,KNA,2015,4.9043374
Saint Kitts and Nevis,KNA,2016,4.980968
Saint Kitts and Nevis,KNA,2017,5.0579157
Saint Kitts and Nevis,KNA,2018,5.1371293
Saint Kitts and Nevis,KNA,2019,5.2957954
Saint Kitts and Nevis,KNA,2020,4.52849
Saint Kitts and Nevis,KNA,2021,4.9924207
Saint Lucia,LCA,1950,0.042252872
Saint Lucia,LCA,1951,0.1258674
Saint Lucia,LCA,1952,0.08370457
Saint Lucia,LCA,1953,0.12521216
Saint Lucia,LCA,1954,0.08317726
Saint Lucia,LCA,1955,0.12423006
Saint Lucia,LCA,1956,0.12359727
Saint Lucia,LCA,1957,0.12288567
Saint Lucia,LCA,1958,0.12206688
Saint Lucia,LCA,1959,0.12119742
Saint Lucia,LCA,1960,0.15994936
Saint Lucia,LCA,1961,0.19744997
Saint Lucia,LCA,1962,0.19521968
Saint Lucia,LCA,1963,0.23164217
Saint Lucia,LCA,1964,0.22908352
Saint Lucia,LCA,1965,0.26429793
Saint Lucia,LCA,1966,0.29866928
Saint Lucia,LCA,1967,0.33219165
Saint Lucia,LCA,1968,0.36484212
Saint Lucia,LCA,1969,0.6129321
Saint Lucia,LCA,1970,0.63964
Saint Lucia,LCA,1971,0.6642875
Saint Lucia,LCA,1972,0.7226553
Saint Lucia,LCA,1973,0.74543166
Saint Lucia,LCA,1974,0.6676567
Saint Lucia,LCA,1975,0.69001263
Saint Lucia,LCA,1976,0.7428445
Saint Lucia,LCA,1977,0.6032687
Saint Lucia,LCA,1978,0.84255713
Saint Lucia,LCA,1979,1.257315
Saint Lucia,LCA,1980,0.9336873
Saint Lucia,LCA,1981,0.7686982
Saint Lucia,LCA,1982,0.89997464
Saint Lucia,LCA,1983,0.798661
Saint Lucia,LCA,1984,0.86944276
Saint Lucia,LCA,1985,0.96588093
Saint Lucia,LCA,1986,0.97837114
Saint Lucia,LCA,1987,1.0714077
Saint Lucia,LCA,1988,1.1889584
Saint Lucia,LCA,1989,1.1737654
Saint Lucia,LCA,1990,1.2615396
Saint Lucia,LCA,1991,1.2950854
Saint Lucia,LCA,1992,1.4512576
Saint Lucia,LCA,1993,1.5779288
Saint Lucia,LCA,1994,1.7276821
Saint Lucia,LCA,1995,1.8035283
